Collins city,Georgia,584
Colquitt city,Georgia,1992
Columbus city,Georgia,189885
Comer city,Georgia,1126
Conyers city,Georgia,15195
Cordele city,Georgia,11147
Cornelia city,Georgia,4160
Covington city,Georgia,13118
Crawford city,Georgia,832
Crawfordville city,Georgia,534
Cumming city,Georgia,5430
Cusseta-Chattahoochee County unified government,Georgia,11267
Cuthbert city,Georgia,3873
Dacula city,Georgia,4442
Dahlonega city,Georgia,5242
Dallas city,Georgia,11544
Dalton city,Georgia,33128
Darien city,Georgia,1975
Davisboro city,Georgia,2010
Dawsonville city,Georgia,2536
Dearing town,Georgia,549
Demorest city,Georgia,1823
De Soto city,Georgia,195
Donalsonville city,Georgia,2650
Dooling town,Georgia,154
Douglasville city,Georgia,30961
Dudley city,Georgia,571
Duluth city,Georgia,26600
Dunwoody city,Georgia,46267
East Dublin city,Georgia,2441
Eastman city,Georgia,4962
East Point city,Georgia,33712
Eatonton city,Georgia,6480
Edison city,Georgia,1531
Elberton city,Georgia,4653
Ellaville city,Georgia,1812
Ellenton town,Georgia,281
Ellijay city,Georgia,1619
Emerson city,Georgia,1470
Enigma town,Georgia,1278
Eton city,Georgia,910
Euharlee city,Georgia,4136
Fairburn city,Georgia,12950
Fairmount city,Georgia,720
Fargo city,Georgia,321
Fitzgerald city,Georgia,9053
Flemington city,Georgia,743
Flowery Branch city,Georgia,5679
Folkston city,Georgia,2502
Forest Park city,Georgia,18468
Fort Gaines city,Georgia,1107
Fort Oglethorpe city,Georgia,9263
Fort Valley city,Georgia,9815
Franklin city,Georgia,993
Franklin Springs city,Georgia,952
Garden City city,Georgia,8778
Gillsville city,Georgia,235
Glennville city,Georgia,3569
Gordon city,Georgia,2017
Grantville city,Georgia,3041
Gray city,Georgia,3276
Grayson city,Georgia,2666
Griffin city,Georgia,23643
Grovetown city,Georgia,11216
Hagan city,Georgia,996
Hahira city,Georgia,2737
Hapeville city,Georgia,6373
Hartwell city,Georgia,4469
Hawkinsville city,Georgia,4589
Hazlehurst city,Georgia,4226
Hephzibah city,Georgia,4011
Hiawassee city,Georgia,880
Higgston town,Georgia,323
Hinesville city,Georgia,33437
Hiram city,Georgia,3546
Hogansville city,Georgia,3060
Holly Springs city,Georgia,9189
Homer town,Georgia,1141
Homerville city,Georgia,2456
Hoschton city,Georgia,1377
Iron City town,Georgia,310
Ivey city,Georgia,981
Jefferson city,Georgia,9432
Jeffersonville city,Georgia,1035
Jenkinsburg city,Georgia,370
Jesup city,Georgia,10214
Johns Creek city,Georgia,76728
Junction City town,Georgia,177
Kennesaw city,Georgia,29783
LaGrange city,Georgia,29588
Lake Park city,Georgia,733
Lavonia city,Georgia,2156
Lawrenceville city,Georgia,28546
Lilburn city,Georgia,11596
Lincolnton city,Georgia,1566
Lithonia city,Georgia,1924
Locust Grove city,Georgia,5402
Loganville city,Georgia,10458
Lookout Mountain city,Georgia,1602
Lovejoy city,Georgia,6422
Ludowici city,Georgia,1703
Lula city,Georgia,2758
Lumber City city,Georgia,1328
Lumpkin city,Georgia,2741
Luthersville city,Georgia,874
Lyons city,Georgia,4367
McCaysville city,Georgia,1056
McDonough city,Georgia,22084
McIntyre town,Georgia,650
Macon city,Georgia,91351
Manchester city,Georgia,4230
Marietta city,Georgia,56579
Maysville town,Georgia,1798
Meansville city,Georgia,182
Metter city,Georgia,4130
Midville city,Georgia,269
Milan city,Georgia,700
Milledgeville city,Georgia,17715
Millen city,Georgia,3120
Mitchell town,Georgia,199
Monroe city,Georgia,13234
Montezuma city,Georgia,3460
Morganton city,Georgia,303
Morrow city,Georgia,6445
Morven city,Georgia,565
Moultrie city,Georgia,14268
Mountain City town,Georgia,1088
Mountain Park city,Georgia,547
Mount Airy town,Georgia,1284
Mount Vernon city,Georgia,2451
Mount Zion city,Georgia,1696
Nahunta city,Georgia,1053
Newnan city,Georgia,33039
Newton city,Georgia,654
Nicholls city,Georgia,2798
Norcross city,Georgia,9116
Norman Park city,Georgia,972
Oak Park town,Georgia,484
Oakwood city,Georgia,3970
Ochlocknee town,Georgia,676
Ocilla city,Georgia,3414
Omega city,Georgia,1221
Parrott town,Georgia,158
Pavo city,Georgia,627
Peachtree City city,Georgia,34364
Pembroke city,Georgia,2196
Pine Mountain town,Georgia,1304
Pineview town,Georgia,523
Pitts city,Georgia,320
Plains city,Georgia,776
Plainville city,Georgia,313
Pooler city,Georgia,19140
Portal town,Georgia,638
Porterdale city,Georgia,1429
Port Wentworth city,Georgia,5359
Powder Springs city,Georgia,13940
Ray City city,Georgia,1090
Reidsville city,Georgia,4944
Rentz city,Georgia,295
Reynolds city,Georgia,1086
Rhine town,Georgia,394
Richland city,Georgia,1473
Richmond Hill city,Georgia,9281
Ringgold city,Georgia,3580
Riverdale city,Georgia,15134
Roberta city,Georgia,1007
Rochelle city,Georgia,1174
Rockmart city,Georgia,4199
Rome city,Georgia,36303
Rossville city,Georgia,4105
Roswell city,Georgia,88346
Royston city,Georgia,2582
St. Marys city,Georgia,17121
Sandersville city,Georgia,5912
Sandy Springs city,Georgia,93853
Santa Claus city,Georgia,165
Savannah city,Georgia,136286
Screven city,Georgia,766
Senoia city,Georgia,3307
Shiloh city,Georgia,445
Snellville city,Georgia,18242
Social Circle city,Georgia,4262
Soperton city,Georgia,3115
Sparks town,Georgia,2052
Sparta city,Georgia,1400
Stapleton city,Georgia,438
Statesboro city,Georgia,28422
Statham city,Georgia,2408
Stillmore city,Georgia,532
Stockbridge city,Georgia,25636
Stone Mountain city,Georgia,5802
Sugar Hill city,Georgia,18522
Summerville city,Georgia,4534
Suwanee city,Georgia,15355
Swainsboro city,Georgia,7277
Sylvania city,Georgia,2956
Sylvester city,Georgia,6188
Tallapoosa city,Georgia,3170
Tallulah Falls town,Georgia,168
Temple city,Georgia,4228
Tennille city,Georgia,1539
Thomaston city,Georgia,9170
Thomson city,Georgia,6778
Thunderbolt town,Georgia,2668
Tifton city,Georgia,16350
Toccoa city,Georgia,8491
Toomsboro city,Georgia,472
Tunnel Hill city,Georgia,856
Twin City city,Georgia,1742
Tybee Island city,Georgia,2990
Tyrone town,Georgia,6879
Ty Ty city,Georgia,725
Unadilla city,Georgia,3796
Union Point city,Georgia,1617
Valdosta city,Georgia,54518
Varnell city,Georgia,1744
Vidalia city,Georgia,10473
Wadley city,Georgia,2061
Walthourville city,Georgia,4111
Warm Springs city,Georgia,425
Warner Robins city,Georgia,66588
Warrenton city,Georgia,1937
Warwick city,Georgia,423
Watkinsville city,Georgia,2832
Waycross city,Georgia,14649
Waynesboro city,Georgia,5766
Webster County unified government,Georgia,2799
West Point city,Georgia,3474
Whitesburg city,Georgia,588
Willacoochee city,Georgia,1391
Winder city,Georgia,14099
Winterville city,Georgia,1122
Woodbine city,Georgia,1412
Woodstock city,Georgia,23896
Wrens city,Georgia,2187
Young Harris city,Georgia,899
Athens-Clarke County unified government,Georgia,116714
Augusta-Richmond County consolidated government,Georgia,200549
Appling County,Georgia,18236
Balance of Appling County,Georgia,13344
Atkinson County,Georgia,8375
Balance of Atkinson County,Georgia,4867
Bacon County,Georgia,11096
Balance of Bacon County,Georgia,7630
Banks County,Georgia,18395
Gillsville city (pt.),Georgia,28
Maysville town (pt.),Georgia,926
Balance of Banks County,Georgia,14885
Barrow County,Georgia,69367
Auburn city (pt.),Georgia,6678
Balance of Barrow County,Georgia,44241
Bartow County,Georgia,100157
Balance of Bartow County,Georgia,68683
Ben Hill County,Georgia,17634
Balance of Ben Hill County,Georgia,8581
Berrien County,Georgia,19286
Balance of Berrien County,Georgia,11311
Macon city (pt.),Georgia,90885
Bleckley County,Georgia,13063
Balance of Bleckley County,Georgia,7913
Brantley County,Georgia,18411
Balance of Brantley County,Georgia,16830
Brooks County,Georgia,16243
Barwick city (pt.),Georgia,146
Pavo city (pt.),Georgia,248
Balance of Brooks County,Georgia,11434
Bryan County,Georgia,30233
Balance of Bryan County,Georgia,18756
Bulloch County,Georgia,70217
Balance of Bulloch County,Georgia,39587
Burke County,Georgia,23316
Balance of Burke County,Georgia,15655
Butts County,Georgia,23655
Balance of Butts County,Georgia,17587
Arlington city (pt.),Georgia,1075
Camden County,Georgia,50513
Balance of Camden County,Georgia,16034
Candler County,Georgia,10998
Balance of Candler County,Georgia,6602
Bremen city (pt.),Georgia,45
Catoosa County,Georgia,63942
Fort Oglethorpe city (pt.),Georgia,9013
Balance of Catoosa County,Georgia,51349
Charlton County,Georgia,12171
Balance of Charlton County,Georgia,8759
Chatham County,Georgia,265128
Balance of Chatham County,Georgia,87072
Chattooga County,Georgia,26015
Balance of Chattooga County,Georgia,18640
Nelson city (pt.),Georgia,599
Clayton County,Georgia,259424
College Park city (pt.),Georgia,1272
Balance of Clayton County,Georgia,204347
Balance of Clinch County,Georgia,3689
Cobb County,Georgia,688078
Austell city (pt.),Georgia,6541
Balance of Cobb County,Georgia,509539
Colquitt County,Georgia,45498
Balance of Colquitt County,Georgia,28156
Cook County,Georgia,17212
Balance of Cook County,Georgia,8667
Coweta County,Georgia,127317
Palmetto city (pt.),Georgia,300
Balance of Coweta County,Georgia,86456
Crisp County,Georgia,23439
Dade County,Georgia,16633
Balance of Dade County,Georgia,14332
Dawson County,Georgia,22330
Balance of Dawson County,Georgia,19794
Decatur County,Georgia,27842
Balance of Decatur County,Georgia,14201
Atlanta city (pt.),Georgia,28292
Dodge County,Georgia,21796
Balance of Dodge County,Georgia,14138
Dooly County,Georgia,14918
Balance of Dooly County,Georgia,5743
Dougherty County,Georgia,94565
Balance of Dougherty County,Georgia,17131
Early County,Georgia,11008
Balance of Early County,Georgia,5127
Echols County,Georgia,4034
Effingham County,Georgia,52250
Balance of Effingham County,Georgia,38878
Emanuel County,Georgia,22598
Balance of Emanuel County,Georgia,11785
Evans County,Georgia,11000
Balance of Evans County,Georgia,7006
Fannin County,Georgia,23682
Balance of Fannin County,Georgia,21033
Floyd County,Georgia,96317
Balance of Floyd County,Georgia,58814
Forsyth County,Georgia,175511
Balance of Forsyth County,Georgia,170081
Canon city (pt.),Georgia,761
Martin town (pt.),Georgia,13
Royston city (pt.),Georgia,1931
Balance of Gilmer County,Georgia,26127
Glascock County,Georgia,3082
Glynn County,Georgia,79626
Balance of Glynn County,Georgia,64243
Gordon County,Georgia,55186
Balance of Gordon County,Georgia,37828
Grady County,Georgia,25011
Balance of Grady County,Georgia,14933
Gwinnett County,Georgia,805321
Buford city (pt.),Georgia,11279
Loganville city (pt.),Georgia,2474
Rest Haven town (pt.),Georgia,32
Balance of Gwinnett County,Georgia,651695
Habersham County,Georgia,43041
Tallulah Falls town (pt.),Georgia,97
Balance of Habersham County,Georgia,30750
Hall County,Georgia,179684
Balance of Hall County,Georgia,129883
Hancock County,Georgia,9429
Balance of Hancock County,Georgia,8029
Haralson County,Georgia,28780
Balance of Haralson County,Georgia,17808
Harris County,Georgia,32024
West Point city (pt.),Georgia,850
Balance of Harris County,Georgia,27740
Hart County,Georgia,25213
Balance of Hart County,Georgia,19588
Heard County,Georgia,11834
Balance of Heard County,Georgia,10006
Perry city (pt.),Georgia,13776
Warner Robins city (pt.),Georgia,66224
Irwin County,Georgia,9538
Balance of Irwin County,Georgia,6124
Jasper County,Georgia,13900
Balance of Jasper County,Georgia,10994
Jeff Davis County,Georgia,15068
Balance of Jeff Davis County,Georgia,10592
Jenkins County,Georgia,8340
Balance of Jenkins County,Georgia,5220
Jones County,Georgia,28669
Balance of Jones County,Georgia,24927
Lanier County,Georgia,10078
Balance of Lanier County,Georgia,6712
Laurens County,Georgia,48434
Balance of Laurens County,Georgia,27608
Long County,Georgia,14464
Balance of Long County,Georgia,12761
Lumpkin County,Georgia,29966
Balance of Lumpkin County,Georgia,24724
McDuffie County,Georgia,21875
Balance of McDuffie County,Georgia,14548
McIntosh County,Georgia,14333
Balance of McIntosh County,Georgia,12358
Meriwether County,Georgia,21992
Manchester city (pt.),Georgia,4118
Balance of Meriwether County,Georgia,14485
Mitchell County,Georgia,23498
Balance of Mitchell County,Georgia,12903
Vidalia city (pt.),Georgia,136
Murray County,Georgia,39628
Balance of Murray County,Georgia,34419
Oconee County,Georgia,32808
Balance of Oconee County,Georgia,28206
Oglethorpe County,Georgia,14899
Balance of Oglethorpe County,Georgia,13258
Paulding County,Georgia,142324
Balance of Paulding County,Georgia,126994
Peach County,Georgia,27695
Balance of Peach County,Georgia,12941
Pierce County,Georgia,18758
Waycross city (pt.),Georgia,9
Balance of Pierce County,Georgia,14133
Rabun County,Georgia,16276
Balance of Rabun County,Georgia,12051
Rockdale County,Georgia,85215
Balance of Rockdale County,Georgia,70020
Schley County,Georgia,5010
Balance of Schley County,Georgia,3198
Screven County,Georgia,14593
Balance of Screven County,Georgia,10638
Spalding County,Georgia,64073
Balance of Spalding County,Georgia,40087
Stephens County,Georgia,26175
Balance of Stephens County,Georgia,17103
Stewart County,Georgia,6058
Balance of Stewart County,Georgia,1844
Talbot County,Georgia,6865
Balance of Talbot County,Georgia,5093
Tattnall County,Georgia,25520
Balance of Tattnall County,Georgia,15978
Telfair County,Georgia,16500
Balance of Telfair County,Georgia,5747
Terrell County,Georgia,9315
Thomas County,Georgia,44720
Balance of Thomas County,Georgia,22179
Tift County,Georgia,40118
Balance of Tift County,Georgia,21834
Toombs County,Georgia,27223
Balance of Toombs County,Georgia,12354
Towns County,Georgia,10471
Balance of Towns County,Georgia,8692
Balance of Treutlen County,Georgia,3770
Troup County,Georgia,67044
Balance of Troup County,Georgia,31772
Turner County,Georgia,8930
Balance of Turner County,Georgia,3880
Twiggs County,Georgia,9023
Balance of Twiggs County,Georgia,7720
Upson County,Georgia,27153
Balance of Upson County,Georgia,17626
Ware County,Georgia,36312
Balance of Ware County,Georgia,21672
Warren County,Georgia,5834
Balance of Warren County,Georgia,3520
Wayne County,Georgia,30099
Balance of Wayne County,Georgia,18615
Wheeler County,Georgia,7421
Balance of Wheeler County,Georgia,3837
Whitfield County,Georgia,102599
Balance of Whitfield County,Georgia,66210
Wilkes County,Georgia,10593
Balance of Wilkes County,Georgia,5714
Wilkinson County,Georgia,9563
Balance of Wilkinson County,Georgia,4715
Worth County,Georgia,21679
Balance of Worth County,Georgia,13790
Hawaii,Hawaii,1360301
Urban Honolulu CDP,Hawaii,337256
Hawaii County,Hawaii,185079
Honolulu County,Hawaii,953207
Balance of Honolulu County,Hawaii,615951
Kalawao County,Hawaii,90
Kauai County,Hawaii,67091
Maui County,Hawaii,154834
Idaho,Idaho,1567582
Aberdeen city,Idaho,1994
American Falls city,Idaho,4457
Ammon city,Idaho,13816
Arco city,Idaho,995
Athol city,Idaho,692
Bancroft city,Idaho,377
Bellevue city,Idaho,2287
Blackfoot city,Idaho,11899
Bloomington city,Idaho,206
Boise City city,Idaho,205671
Bonners Ferry city,Idaho,2543
Buhl city,Idaho,4122
Burley city,Idaho,10345
Caldwell city,Idaho,46237
Challis city,Idaho,1081
Chubbuck city,Idaho,13922
Clifton city,Idaho,259
Coeur d'Alene city,Idaho,44137
Dalton Gardens city,Idaho,2335
Dayton city,Idaho,463
Driggs city,Idaho,1660
Elk River city,Idaho,125
Emmett city,Idaho,6557
Fruitland city,Idaho,4684
Georgetown city,Idaho,476
Glenns Ferry city,Idaho,1319
Gooding city,Idaho,3567
Hagerman city,Idaho,872
Hailey city,Idaho,7960
Hansen city,Idaho,1144
Hauser city,Idaho,678
Hayden city,Idaho,13294
Hayden Lake city,Idaho,574
Hazelton city,Idaho,753
Heyburn city,Idaho,3089
Homedale city,Idaho,2633
Idaho Falls city,Idaho,56813
Inkom city,Idaho,854
Iona city,Idaho,1803
Jerome city,Idaho,10890
Juliaetta city,Idaho,579
Kamiah city,Idaho,1295
Kellogg city,Idaho,2120
Ketchum city,Idaho,2689
Kimberly city,Idaho,3264
Kooskia city,Idaho,607
Kuna city,Idaho,15210
Lapwai city,Idaho,1137
Lewiston city,Idaho,31894
McCall city,Idaho,2991
Marsing city,Idaho,1031
Melba city,Idaho,513
Meridian city,Idaho,75092
Middleton city,Idaho,5524
Montpelier city,Idaho,2597
Moore city,Idaho,189
Moscow city,Idaho,23800
Moyie Springs city,Idaho,718
Nampa city,Idaho,81557
New Plymouth city,Idaho,1538
Nezperce city,Idaho,466
Notus city,Idaho,531
Orofino city,Idaho,3142
Osburn city,Idaho,1555
Paul city,Idaho,1169
Payette city,Idaho,7433
Pierce city,Idaho,508
Pocatello city,Idaho,54255
Post Falls city,Idaho,27574
Preston city,Idaho,5204
Priest River city,Idaho,1751
Rathdrum city,Idaho,6826
Rexburg city,Idaho,25484
Rigby city,Idaho,3945
Riggins city,Idaho,419
Ririe city,Idaho,656
Rupert city,Idaho,5554
St. Anthony city,Idaho,3542
St. Maries city,Idaho,2402
Salmon city,Idaho,3112
Sandpoint city,Idaho,7365
Shelley city,Idaho,4409
Soda Springs city,Idaho,3058
Spirit Lake city,Idaho,1945
Star city,Idaho,5793
Sugar City city,Idaho,1514
Sun Valley city,Idaho,1406
Twin Falls city,Idaho,44125
Wallace city,Idaho,784
Warm River city,Idaho,3
Wilder city,Idaho,1533
Winchester city,Idaho,340
Ada County,Idaho,392365
Star city (pt.),Idaho,5781
Balance of Ada County,Idaho,59731
Bannock County,Idaho,82839
Pocatello city (pt.),Idaho,54239
Balance of Bannock County,Idaho,11628
Bear Lake County,Idaho,5986
Balance of Bear Lake County,Idaho,2063
Benewah County,Idaho,9285
Balance of Benewah County,Idaho,5716
Bingham County,Idaho,45607
Balance of Bingham County,Idaho,26405
Blaine County,Idaho,21376
Boise County,Idaho,7028
Bonner County,Idaho,40877
Balance of Bonner County,Idaho,28374
Bonneville County,Idaho,104234
Balance of Bonneville County,Idaho,30213
Boundary County,Idaho,10972
Balance of Boundary County,Idaho,7711
Camas County,Idaho,1117
Canyon County,Idaho,188923
Balance of Canyon County,Idaho,50187
Caribou County,Idaho,6963
Balance of Caribou County,Idaho,2613
Cassia County,Idaho,22952
Burley city (pt.),Idaho,9985
Balance of Cassia County,Idaho,11401
Clearwater County,Idaho,8761
Balance of Clearwater County,Idaho,4545
Gem County,Idaho,16719
Balance of Gem County,Idaho,10162
Gooding County,Idaho,15464
Balance of Gooding County,Idaho,7925
Idaho County,Idaho,16267
Kamiah city (pt.),Idaho,4
Balance of Idaho County,Idaho,10725
Jerome County,Idaho,22374
Balance of Jerome County,Idaho,10326
Kootenai County,Idaho,138494
Balance of Kootenai County,Idaho,39672
Latah County,Idaho,37244
Balance of Latah County,Idaho,8988
Lemhi County,Idaho,7936
Balance of Lemhi County,Idaho,4719
Lewis County,Idaho,3821
Balance of Lewis County,Idaho,1152
Minidoka County,Idaho,20069
Balance of Minidoka County,Idaho,9661
Nez Perce County,Idaho,39265
Balance of Nez Perce County,Idaho,5657
Balance of Oneida County,Idaho,2191
Owyhee County,Idaho,11526
Balance of Owyhee County,Idaho,7410
Payette County,Idaho,22623
Balance of Payette County,Idaho,8968
Power County,Idaho,7817
Balance of Power County,Idaho,3049
Shoshone County,Idaho,12765
Balance of Shoshone County,Idaho,5180
Teton County,Idaho,10170
Balance of Teton County,Idaho,6313
Twin Falls County,Idaho,77230
Balance of Twin Falls County,Idaho,21454
Valley County,Idaho,9862
Balance of Valley County,Idaho,5780
